RA,Dec,z_helio,z_err,M*,M*_err,mass_bin,Probability
44.4982146,31.9757182,0.044415999,0.0344656999999999,5000000000.0,0.7,3.0,5.3012305173910116e-05
44.4189359,32.1980703,0.0941990019999999,0.0361086,10000000000.0,1.0,3.0,4.780434491432291e-05
44.4924212,32.212042,0.070366003,0.0353221,7000000000.0,0.7,3.0,5.040315499127116e-05
44.5943741,32.2578719,0.052232999,0.0347236999999999,3000000000.0,0.4,3.0,5.7228581392301396e-05
44.492929700000005,32.0250839,0.049226001,0.0346245,2000000000.0,0.3,3.0,6.0603813519280345e-05
44.462314,32.1185363,0.097294003,0.0362107,3000000000.0,0.2,3.0,5.7228581392301396e-05
44.7309612,31.9992063,0.0561590009999999,0.0348532,3000000000.0,0.4,3.0,5.7228581392301396e-05
44.7415652,32.007946399999994,0.047977999,0.0345833,1000000000.0,0.2,2.0,6.440014579178909e-05
44.902889,32.183776300000005,0.078786001,0.0355999,3000000000.0,0.2,3.0,5.7228581392301396e-05
44.7777564,32.1911821,0.043926001,0.0344496,1000000000.0,0.2,2.0,6.440014579178909e-05
44.9101526,32.2942399,0.097687997,0.0362237,40000000000.0,3.0,4.0,3.9189834982676744e-05
44.9934859,32.3718909,0.089083001,0.0359397,20000000000.0,2.0,4.0,4.322172736416762e-05
44.6788453,32.3231691,0.080228001,0.0356475,10000000000.0,1.0,3.0,4.780434491432291e-05
44.9663635,32.5123813,0.076658003,0.0355297,10000000000.0,1.0,3.0,4.780434491432291e-05
44.7942235,32.4596052,0.081318997,0.0356835,10000000000.0,1.0,3.0,4.780434491432291e-05
44.998071,32.3340271,0.090039998,0.0359713,3000000000.0,0.3,3.0,5.7228581392301396e-05
44.6353335,32.4231821,0.050639998,0.0346711,10000000000.0,1.0,3.0,4.780434491432291e-05
44.4710382,32.291458500000005,0.0852060019999999,0.0358118,20000000000.0,2.0,4.0,4.322172736416762e-05
44.6303803,32.3618267,0.064732,0.0351362,7000000000.0,0.8,3.0,5.040315499127116e-05
44.52153320000001,32.397992800000004,0.095077001,0.0361375,9000000000.0,0.8,3.0,4.855426858587597e-05
44.361729100000005,32.3420342,0.062702,0.0350691999999999,6000000000.0,0.7,3.0,5.157963282666464e-05
44.4272639,32.34242630000001,0.070239,0.0353179,3000000000.0,0.3,3.0,5.7228581392301396e-05
43.9935285,32.363245,0.069577001,0.035296,10000000000.0,1.0,3.0,4.780434491432291e-05
44.0394439,32.42698789999999,0.05875,0.0349388,7000000000.0,0.9,3.0,5.040315499127116e-05
44.0866509,32.3598763,0.042424999,0.0344,2000000000.0,0.3,3.0,6.0603813519280345e-05
43.9976197,32.4606935,0.071475998,0.0353587,4000000000.0,0.5,3.0,5.482280119476374e-05
44.1581216,32.417359000000005,0.0969299969999999,0.0361986999999999,4000000000.0,0.3,3.0,5.482280119476374e-05
44.1526679,32.4347292,0.016528999,0.0335455,100000000.0,0.06,1.0,5.155795881974278e-05
44.1487902,32.5465593,0.0656720029999999,0.0351671999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
43.7955669,32.4806055,0.061696,0.035036,20000000000.0,2.0,4.0,4.322172736416762e-05
43.807206,32.5108451,0.082567997,0.0357247,20000000000.0,1.0,4.0,4.322172736416762e-05
43.6270495,32.3633181,0.047949001,0.0345823,4000000000.0,0.5,3.0,5.482280119476374e-05
43.5593373,32.5582914,0.081341997,0.0356843,10000000000.0,1.0,3.0,4.780434491432291e-05
43.60569829999999,32.5127729,0.087425999,0.0358851,7000000000.0,0.7,3.0,5.040315499127116e-05
43.830561200000005,32.5205566,0.053872999,0.0347778,2000000000.0,0.3,3.0,6.0603813519280345e-05
43.9223341,32.4746661,0.047775999,0.0345766,1000000000.0,0.2,2.0,6.440014579178909e-05
43.7884035,32.5158683,0.08941,0.0359504999999999,8000000000.0,0.7,3.0,4.941015314465005e-05
43.8305786,32.4338837,0.0313149989999999,0.0340334,300000000.0,0.07,2.0,5.9155912001567235e-05
44.802132,24.0421046,0.093778998,0.0360946999999999,3000000000.0,0.2,3.0,5.7228581392301396e-05
45.138799,24.572200100000003,0.083846003,0.0357669,5000000000.0,0.5,3.0,5.3012305173910116e-05
45.3642583,23.7474204,0.070515998,0.035327,20000000000.0,2.0,4.0,4.322172736416762e-05
45.1928407,23.550375,0.091755003,0.0360279,10000000000.0,0.9,3.0,4.780434491432291e-05
45.029977200000005,23.734306,0.026900999,0.0338876999999999,3000000000.0,0.7,3.0,5.7228581392301396e-05
45.0266829,23.6907466,0.099033996,0.0362681,8000000000.0,0.6,3.0,4.941015314465005e-05
45.03494439999999,23.8281951,0.040086001,0.0343228,4000000000.0,0.6,3.0,5.482280119476374e-05
45.0748743,23.9603192,0.089814998,0.0359639,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.124309,24.0264249,0.037533,0.0342385999999999,5000000000.0,0.9,3.0,5.3012305173910116e-05
45.359623600000006,23.9981395,0.059377,0.0349594,10000000000.0,1.0,3.0,4.780434491432291e-05
45.4035224,23.9701533,0.066703998,0.0352011999999999,8000000000.0,0.9,3.0,4.941015314465005e-05
45.2097224,24.057293100000003,0.068687998,0.0352667,7000000000.0,0.8,3.0,5.040315499127116e-05
45.314598700000005,23.9314075,0.067699999,0.0352341,4000000000.0,0.4,3.0,5.482280119476374e-05
45.3740171,23.9654545,0.086704001,0.0358611999999999,5000000000.0,0.4,3.0,5.3012305173910116e-05
45.2351268,24.0591319,0.0993890019999999,0.0362798,7000000000.0,0.6,3.0,5.040315499127116e-05
45.3862375,23.9713828,0.084795997,0.0357983,2000000000.0,0.2,3.0,6.0603813519280345e-05
45.3370191,24.2455236,0.078137003,0.0355785,20000000000.0,2.0,4.0,4.322172736416762e-05
45.2546795,24.3487227,0.088151999,0.0359089999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
45.270657,24.2359827,0.089708,0.0359604,20000000000.0,2.0,4.0,4.322172736416762e-05
45.3628185,24.1966536,0.0746200009999999,0.0354625,6000000000.0,0.7,3.0,5.157963282666464e-05
45.2510342,24.2506293,0.046317,0.0345285,1000000000.0,0.1,2.0,6.440014579178909e-05
45.28229279999999,24.1853744,0.061611999,0.0350332,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.142593100000006,24.2746529,0.021335,0.0337041,100000000.0,0.04,1.0,5.155795881974278e-05
45.2700144,24.22235,0.097893998,0.0362305,8000000000.0,0.7,3.0,4.941015314465005e-05
44.8317754,24.1552207,0.027554,0.0339093,2000000000.0,0.4,3.0,6.0603813519280345e-05
44.9163945,24.1554409,0.030107999,0.0339936,2000000000.0,0.4,3.0,6.0603813519280345e-05
44.792216100000005,24.2319929,0.044032,0.0344531,2000000000.0,0.4,3.0,6.0603813519280345e-05
44.8108636,24.115742800000003,0.042429,0.0344001999999999,2000000000.0,0.3,3.0,6.0603813519280345e-05
44.9168568,24.3656755,0.083021998,0.0357397,3000000000.0,0.3,3.0,5.7228581392301396e-05
44.8863714,24.3493788,0.071295001,0.0353527,1000000000.0,0.2,2.0,6.440014579178909e-05
44.7787723,24.3053477,0.074378997,0.0354545,2000000000.0,0.2,3.0,6.0603813519280345e-05
44.7422138,24.2963554,0.094757996,0.036127,20000000000.0,1.0,4.0,4.322172736416762e-05
44.3769307,24.6498889,0.084954999,0.0358035,7000000000.0,0.7,3.0,5.040315499127116e-05
44.7319661,24.6476398,0.078970999,0.035606,10000000000.0,1.0,3.0,4.780434491432291e-05
44.71143120000001,24.5942857,0.0866480019999999,0.0358594,20000000000.0,2.0,4.0,4.322172736416762e-05
44.5997751,24.5399974,0.046744,0.0345426,3000000000.0,0.4,3.0,5.7228581392301396e-05
44.641924200000005,24.3900459,0.088457003,0.0359190999999999,7000000000.0,0.7,3.0,5.040315499127116e-05
44.6445396,24.596227,0.034249,0.0341302,1000000000.0,0.2,2.0,6.440014579178909e-05
44.4578434,24.527837,0.086341001,0.0358493,3000000000.0,0.3,3.0,5.7228581392301396e-05
44.5723904,24.6084054,0.096313,0.0361783,3000000000.0,0.3,3.0,5.7228581392301396e-05
44.7266967,24.593371,0.098130003,0.0362383,3000000000.0,0.2,3.0,5.7228581392301396e-05
44.606675200000005,24.5987244,0.099939004,0.036298,2000000000.0,0.2,3.0,6.0603813519280345e-05
44.7715662,24.696727600000003,0.057410002,0.0348945,2000000000.0,0.2,3.0,6.0603813519280345e-05
45.0595394,24.4363055,0.0760520029999999,0.0355097,3000000000.0,0.3,3.0,5.7228581392301396e-05
44.77613770000001,24.6567483,0.064120002,0.035116,2000000000.0,0.2,3.0,6.0603813519280345e-05
44.8009294,24.5760298,0.090304002,0.03598,3000000000.0,0.2,3.0,5.7228581392301396e-05
44.928128,24.6849889,0.0894960019999999,0.0359533999999999,6000000000.0,0.5,3.0,5.157963282666464e-05
44.9725797,24.6442732,0.031863999,0.0340515,1000000000.0,0.2,2.0,6.440014579178909e-05
45.1263397,24.6975415,0.081317,0.0356835,20000000000.0,2.0,4.0,4.322172736416762e-05
45.2627955,24.4982968,0.077443004,0.0355556,10000000000.0,1.0,3.0,4.780434491432291e-05
45.3711797,24.5155814,0.083552003,0.0357571999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
45.2803163,24.4498393,0.091541,0.0360209,10000000000.0,1.0,3.0,4.780434491432291e-05
45.2690247,24.6884398,0.066756003,0.0352029,5000000000.0,0.6,3.0,5.3012305173910116e-05
45.4022501,24.6630725,0.058688,0.0349366999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
45.3272996,24.7465703,0.095383003,0.0361476,20000000000.0,2.0,4.0,4.322172736416762e-05
45.3693079,24.8091032,0.091527,0.0360204,8000000000.0,0.7,3.0,4.941015314465005e-05
45.2225928,24.761357500000003,0.074780002,0.0354677,3000000000.0,0.3,3.0,5.7228581392301396e-05
44.7947489,24.9472619,0.0714559999999999,0.035358,20000000000.0,2.0,4.0,4.322172736416762e-05
44.960475,24.8528696,0.086323,0.0358487,7000000000.0,0.7,3.0,5.040315499127116e-05
44.9513639,24.9544801,0.090806,0.0359966,20000000000.0,2.0,4.0,4.322172736416762e-05
44.8886328,24.9386019,0.0481950009999999,0.0345904,5000000000.0,0.7,3.0,5.3012305173910116e-05
45.0645559,24.835276,0.055961002,0.0348467,2000000000.0,0.2,3.0,6.0603813519280345e-05
44.986095,24.8898456,0.093004003,0.0360691,2000000000.0,0.2,3.0,6.0603813519280345e-05
45.0853273,24.8546305,0.034147002,0.0341269,400000000.0,0.09,2.0,6.111263209577013e-05
44.9600044,24.9440894,0.0408129989999999,0.0343468,1000000000.0,0.1,2.0,6.440014579178909e-05
44.5152446,24.8094692,0.062417001,0.0350598,10000000000.0,2.0,3.0,4.780434491432291e-05
44.58036729999999,24.8541792,0.044089999,0.034455,2000000000.0,0.4,3.0,6.0603813519280345e-05
44.5420735,24.8063962,0.031672001,0.0340452,400000000.0,0.09,2.0,6.111263209577013e-05
44.5673226,24.75538,0.034265,0.0341306999999999,300000000.0,0.07,2.0,5.9155912001567235e-05
44.3951846,24.8899864,0.063429996,0.0350932,4000000000.0,0.5,3.0,5.482280119476374e-05
44.9942395,29.2046499,0.0068430002,0.0332258,100000000.0,0.07,1.0,5.155795881974278e-05
45.3228596,29.162454600000004,0.067846,0.0352389,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.3142394,28.2506738,0.061076,0.0350155,10000000000.0,1.0,3.0,4.780434491432291e-05
45.423986600000006,28.1836272,0.066106997,0.0351815,8000000000.0,0.9,3.0,4.941015314465005e-05
45.2973158,28.1627857,0.088978,0.0359363,20000000000.0,1.0,4.0,4.322172736416762e-05
45.1838866,28.2792272,0.0812110009999999,0.03568,6000000000.0,0.6,3.0,5.157963282666464e-05
45.003004700000005,28.2279816,0.042759001,0.034411,6000000000.0,0.9,3.0,5.157963282666464e-05
44.9441473,28.0822147,0.064236999,0.0351198,10000000000.0,1.0,3.0,4.780434491432291e-05
45.0712346,28.2874234,0.0959630009999999,0.0361668,7000000000.0,0.6,3.0,5.040315499127116e-05
44.8746534,28.1820617,0.054211002,0.034789,2000000000.0,0.2,3.0,6.0603813519280345e-05
44.4413946,28.2598404,0.0471340009999999,0.0345554,1000000000.0,0.1,2.0,6.440014579178909e-05
44.3943219,28.0337542,0.032471001,0.0340715,400000000.0,0.08,2.0,6.111263209577013e-05
44.7112675,28.2072213,0.065003999,0.0351451,4000000000.0,0.4,3.0,5.482280119476374e-05
44.2804805,28.0225442,0.074859999,0.0354704,20000000000.0,2.0,4.0,4.322172736416762e-05
44.1706852,28.118986199999995,0.050253,0.0346583,5000000000.0,0.7,3.0,5.3012305173910116e-05
44.0663161,28.164393100000005,0.0986080019999999,0.0362541,6000000000.0,0.5,3.0,5.157963282666464e-05
43.8070468,28.0606588,0.080035001,0.0356412,20000000000.0,2.0,4.0,4.322172736416762e-05
44.0130242,28.0876576,0.099477999,0.0362828,20000000000.0,2.0,4.0,4.322172736416762e-05
43.9616102,28.0164097,0.055836,0.0348426,4000000000.0,0.5,3.0,5.482280119476374e-05
43.7811041,28.2785218,0.091185004,0.0360091,3000000000.0,0.3,3.0,5.7228581392301396e-05
44.0306404,28.4793258,0.079333,0.035618,6000000000.0,0.6,3.0,5.157963282666464e-05
43.7201048,28.488556300000003,0.0866390019999999,0.0358591,7000000000.0,0.7,3.0,5.040315499127116e-05
44.03436370000001,28.408402,0.088284999,0.0359134,5000000000.0,0.5,3.0,5.3012305173910116e-05
43.8705664,28.5521866,0.067675002,0.0352333,3000000000.0,0.3,3.0,5.7228581392301396e-05
43.80479129999999,28.3186885,0.098773003,0.0362595,3000000000.0,0.2,3.0,5.7228581392301396e-05
44.385693100000005,28.5708844,0.0532799999999999,0.0347581999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
44.1286271,28.5640935,0.088574,0.0359229,8000000000.0,0.7,3.0,4.941015314465005e-05
44.3096205,28.557175,0.044438001,0.0344665,2000000000.0,0.3,3.0,6.0603813519280345e-05
44.5210831,28.5979908,0.098839,0.0362616999999999,20000000000.0,1.0,4.0,4.322172736416762e-05
44.5937054,28.3819004,0.0400279979999999,0.0343209,3000000000.0,0.5,3.0,5.7228581392301396e-05
44.5285733,28.526623800000003,0.051279001,0.0346922,3000000000.0,0.4,3.0,5.7228581392301396e-05
44.6670513,28.5027018,0.074325003,0.0354527,4000000000.0,0.4,3.0,5.482280119476374e-05
44.6539729,28.4985478,0.091421999,0.0360169,2000000000.0,0.2,3.0,6.0603813519280345e-05
45.0587745,28.6037377,0.058674,0.0349361999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
44.8012198,28.31265,0.098945998,0.0362652,20000000000.0,2.0,4.0,4.322172736416762e-05
44.8441315,28.5107092,0.0748559979999999,0.0354702,10000000000.0,1.0,3.0,4.780434491432291e-05
44.9923802,28.4453308,0.068746001,0.0352686,7000000000.0,0.8,3.0,5.040315499127116e-05
44.8640554,28.3897475,0.059370998,0.0349591999999999,4000000000.0,0.5,3.0,5.482280119476374e-05
44.9182881,28.3615795,0.079425,0.035621,6000000000.0,0.6,3.0,5.157963282666464e-05
44.916962,28.5605079,0.045131002,0.0344893,4000000000.0,0.6,3.0,5.482280119476374e-05
44.7616089,28.4928631,0.073477998,0.0354248,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.011608200000005,28.5728024,0.076192997,0.0355144,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.0492651,28.5255309,0.097110003,0.0362045999999999,3000000000.0,0.2,3.0,5.7228581392301396e-05
44.8128451,28.548886199999995,0.024505001,0.0338087,200000000.0,0.05,2.0,5.631695484943611e-05
44.9136682,28.508652,0.080790997,0.0356661,2000000000.0,0.2,3.0,6.0603813519280345e-05
44.980436100000006,28.5405636,0.0723040029999999,0.035386,1000000000.0,0.1,2.0,6.440014579178909e-05
45.1431959,28.4192682,0.086044997,0.0358394999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
45.1603148,28.489005100000004,0.049304999,0.0346270999999999,6000000000.0,0.8,3.0,5.157963282666464e-05
45.2263452,28.5471795,0.085097,0.0358082,7000000000.0,0.7,3.0,5.040315499127116e-05
45.1064439,28.492315100000003,0.027538,0.0339088,300000000.0,0.07,2.0,5.9155912001567235e-05
45.1278089,28.6176108,0.038805999,0.0342806,1000000000.0,0.1,2.0,6.440014579178909e-05
45.32354,28.6506027,0.0464959999999999,0.0345344,6000000000.0,0.9,3.0,5.157963282666464e-05
45.251752200000006,28.8274359,0.083853997,0.0357672,20000000000.0,2.0,4.0,4.322172736416762e-05
45.294031200000006,28.6732186,0.067868002,0.0352395999999999,7000000000.0,0.8,3.0,5.040315499127116e-05
45.3114763,28.626026300000003,0.047256999,0.0345595,4000000000.0,0.5,3.0,5.482280119476374e-05
45.1063895,28.704818300000003,0.081372,0.0356853,8000000000.0,0.8,3.0,4.941015314465005e-05
45.30197879999999,28.904486100000003,0.0565840009999999,0.0348673,10000000000.0,1.0,3.0,4.780434491432291e-05
45.3399785,28.853036100000004,0.0616270009999999,0.0350337,5000000000.0,0.6,3.0,5.3012305173910116e-05
45.3641202,28.883641600000004,0.066745996,0.0352026,4000000000.0,0.5,3.0,5.482280119476374e-05
45.4068065,28.733738899999995,0.087199003,0.0358776,2000000000.0,0.2,3.0,6.0603813519280345e-05
45.0573925,28.6364374,0.054735001,0.0348063,7000000000.0,0.9,3.0,5.040315499127116e-05
45.0592764,28.8003397,0.069366001,0.0352891,8000000000.0,0.9,3.0,4.941015314465005e-05
44.9105241,28.8429773,0.078124002,0.0355781,20000000000.0,2.0,4.0,4.322172736416762e-05
44.8964554,28.7187317,0.085960001,0.0358367,8000000000.0,0.8,3.0,4.941015314465005e-05
44.8522357,28.7874979,0.091711,0.0360264999999999,7000000000.0,0.6,3.0,5.040315499127116e-05
45.0493533,28.8315997,0.098182999,0.0362399999999999,7000000000.0,0.6,3.0,5.040315499127116e-05
44.405914200000005,28.6361796,0.066119,0.0351819,20000000000.0,2.0,4.0,4.322172736416762e-05
44.4133516,28.8841828,0.085297003,0.0358148,20000000000.0,2.0,4.0,4.322172736416762e-05
44.4906025,28.9043146,0.049422,0.0346309,3000000000.0,0.5,3.0,5.7228581392301396e-05
44.6494555,28.9187234,0.0535,0.0347655,4000000000.0,0.6,3.0,5.482280119476374e-05
44.5478115,28.7885309,0.035461001,0.0341702,2000000000.0,0.3,3.0,6.0603813519280345e-05
44.4305969,28.877180900000003,0.081533998,0.0356906,6000000000.0,0.6,3.0,5.157963282666464e-05
44.5126488,28.6593339,0.072325997,0.0353868,5000000000.0,0.5,3.0,5.3012305173910116e-05
44.3991497,28.8941894,0.0761170009999999,0.0355119,4000000000.0,0.4,3.0,5.482280119476374e-05
44.5795913,28.8935353,0.0876360009999999,0.035892,10000000000.0,1.0,3.0,4.780434491432291e-05
44.3910482,28.6519044,0.0841130019999999,0.0357756999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
44.2122639,28.852374,0.078841001,0.0356018,20000000000.0,2.0,4.0,4.322172736416762e-05
44.186081,28.8868929,0.087258004,0.0358795,7000000000.0,0.7,3.0,5.040315499127116e-05
44.0904415,28.792663300000005,0.077880003,0.03557,4000000000.0,0.4,3.0,5.482280119476374e-05
43.7715548,28.8062477,0.098759003,0.036259,20000000000.0,2.0,4.0,4.322172736416762e-05
43.8632403,28.7917047,0.098807998,0.0362607,8000000000.0,0.7,3.0,4.941015314465005e-05
43.9363977,29.1691848,0.04724,0.0345589,10000000000.0,1.0,3.0,4.780434491432291e-05
43.8049635,29.0065219,0.050347,0.0346615,5000000000.0,0.8,3.0,5.3012305173910116e-05
43.864906,29.024789,0.063799001,0.0351054,8000000000.0,0.9,3.0,4.941015314465005e-05
43.9953005,28.9820385,0.072521999,0.0353931999999999,5000000000.0,0.5,3.0,5.3012305173910116e-05
43.9914063,28.9820658,0.066689998,0.0352008,3000000000.0,0.4,3.0,5.7228581392301396e-05
43.98185170000001,29.215778000000004,0.055282999,0.0348243,2000000000.0,0.2,3.0,6.0603813519280345e-05
44.3878398,29.0425815,0.057213001,0.034888,10000000000.0,1.0,3.0,4.780434491432291e-05
44.3606079,29.0664426,0.073491998,0.0354252,20000000000.0,2.0,4.0,4.322172736416762e-05
44.3370235,29.102194,0.078106999,0.0355775,6000000000.0,0.6,3.0,5.157963282666464e-05
44.621902,28.934898600000004,0.0888800019999999,0.035933,10000000000.0,0.9,3.0,4.780434491432291e-05
44.5967642,29.1054391,0.094618,0.0361224,7000000000.0,0.6,3.0,5.040315499127116e-05
44.7457826,29.0122563,0.067782,0.0352368,4000000000.0,0.5,3.0,5.482280119476374e-05
44.6346975,29.1185735,0.046859998,0.0345464,1000000000.0,0.2,2.0,6.440014579178909e-05
44.6082997,29.2411193,0.0237329989999999,0.0337832,200000000.0,0.07,2.0,5.631695484943611e-05
44.7985256,29.022261800000003,0.050751999,0.0346748,10000000000.0,1.0,3.0,4.780434491432291e-05
44.8249908,29.1998804,0.036996,0.0342209,3000000000.0,0.6,3.0,5.7228581392301396e-05
44.8600592,28.9793218,0.032373,0.0340683,2000000000.0,0.5,3.0,6.0603813519280345e-05
44.8278378,29.1814057,0.040506002,0.0343367,2000000000.0,0.4,3.0,6.0603813519280345e-05
45.0571082,28.9420642,0.054687999,0.0348046999999999,4000000000.0,0.6,3.0,5.482280119476374e-05
45.0356705,28.964673699999995,0.0533649999999999,0.034761,4000000000.0,0.5,3.0,5.482280119476374e-05
44.91539829999999,29.2006368,0.0891729969999999,0.0359426999999999,7000000000.0,0.6,3.0,5.040315499127116e-05
45.0750371,29.0888445,0.086741,0.0358625,10000000000.0,0.9,3.0,4.780434491432291e-05
44.7870065,28.9388105,0.081453003,0.0356879,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.0386794,29.242038399999995,0.087442003,0.0358856,2000000000.0,0.2,3.0,6.0603813519280345e-05
45.2156607,29.1158415,0.090249002,0.0359781999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
45.36131629999999,28.9667107,0.064217001,0.0351191999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
45.2922408,29.1115114,0.095275998,0.0361441,10000000000.0,1.0,3.0,4.780434491432291e-05
45.3845474,29.1254935,0.087148003,0.0358759,7000000000.0,0.6,3.0,5.040315499127116e-05
45.312586200000005,29.207830800000004,0.076683998,0.0355305999999999,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.1277861,29.1444392,0.027686,0.0339135999999999,300000000.0,0.06,2.0,5.9155912001567235e-05
45.2456924,29.1916173,0.071827002,0.0353703,2000000000.0,0.2,3.0,6.0603813519280345e-05
